case_id,dataset_group,experiment,run,root_service,entry_service,entry_index_0based,method,graph_source,root_rank,top1,top2,top5,mrr,acc,top_services,root_score,root_path_score,root_pearson_score,root_final_score,root_in_top_paths,dycause_entry_arg,entry_arg_zero_based,lambda
extended_el_e13_mesh_run01,sockshop_mesh_extended,el_e13,run01,carts,front-end,0,pearson_plus_lambda_path_0,scoring_ablation,6,0.0,0.0,0.0,0.16666666666666666,0.2857142857142857,catalogue > user > orders > payment > shipping > carts,0.19789088613754605,0.0,0.19789088613754605,0.19789088613754605,False,1,False,0
extended_el_e13_mesh_run01,sockshop_mesh_extended,el_e13,run01,carts,front-end,0,pearson_plus_lambda_path_0.1,scoring_ablation,6,0.0,0.0,0.0,0.16666666666666666,0.2857142857142857,catalogue > user > orders > payment > shipping > carts,0.19789088613754605,0.0,0.19789088613754605,0.19789088613754605,False,1,False,0.1
extended_el_e13_mesh_run01,sockshop_mesh_extended,el_e13,run01,carts,front-end,0,pearson_plus_lambda_path_0.5,scoring_ablation,6,0.0,0.0,0.0,0.16666666666666666,0.2857142857142857,catalogue > user > orders > payment > shipping > carts,0.19789088613754605,0.0,0.19789088613754605,0.19789088613754605,False,1,False,0.5
extended_el_e13_mesh_run01,sockshop_mesh_extended,el_e13,run01,carts,front-end,0,pearson_plus_lambda_path_1,scoring_ablation,6,0.0,0.0,0.0,0.16666666666666666,0.2857142857142857,catalogue > user > orders > payment > shipping > carts,0.19789088613754605,0.0,0.19789088613754605,0.19789088613754605,False,1,False,1
extended_el_e13_mesh_run01,sockshop_mesh_extended,el_e13,run01,carts,front-end,0,pearson_plus_lambda_path_2,scoring_ablation,6,0.0,0.0,0.0,0.16666666666666666,0.2857142857142857,catalogue > user > orders > payment > shipping > carts,0.19789088613754605,0.0,0.19789088613754605,0.19789088613754605,False,1,False,2
extended_el_e13_mesh_run01,sockshop_mesh_extended,el_e13,run01,carts,front-end,0,pearson_plus_lambda_path_5,scoring_ablation,6,0.0,0.0,0.0,0.16666666666666666,0.2857142857142857,catalogue > user > orders > payment > shipping > carts,0.19789088613754605,0.0,0.19789088613754605,0.19789088613754605,False,1,False,5
extended_el_e13_mesh_run01,sockshop_mesh_extended,el_e13,run01,carts,front-end,0,pearson_plus_lambda_path_10,scoring_ablation,6,0.0,0.0,0.0,0.16666666666666666,0.2857142857142857,catalogue > user > orders > payment > shipping > carts,0.19789088613754605,0.0,0.19789088613754605,0.19789088613754605,False,1,False,10
extended_el_e13_mesh_run01,sockshop_mesh_extended,el_e13,run01,carts,front-end,0,pearson_plus_lambda_path_50,scoring_ablation,6,0.0,0.0,0.0,0.16666666666666666,0.2857142857142857,catalogue > user > orders > payment > shipping > carts,0.19789088613754605,0.0,0.19789088613754605,0.19789088613754605,False,1,False,50
extended_el_e13_mesh_run01,sockshop_mesh_extended,el_e13,run01,carts,front-end,0,pearson_plus_lambda_path_100,scoring_ablation,6,0.0,0.0,0.0,0.16666666666666666,0.2857142857142857,catalogue > user > orders > payment > shipping > carts,0.19789088613754605,0.0,0.19789088613754605,0.19789088613754605,False,1,False,100
extended_el_e13_mesh_run02,sockshop_mesh_extended,el_e13,run02,carts,front-end,0,original_dycause,original_dycause,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,False,
